,t,RSI_Total,Adv_Total,Hill_Total,Jack_Total,Tiered_Total,Loser_Total,Random_Total,Pred_Total,Insider_Total
0,12041,390045.742815,388987.80280346447,387877.5387000001,364718.25490869174,386598.21737027576,383447.55530000007,393140.71824510174,389965.1537571732,384913.11112815107
0,12042,390075.097815,388952.3032616057,387834.04870000004,364673.0972203228,386598.21737027576,383516.8953000001,393059.850407322,389981.92163636535,384954.22867913597
0,12043,390146.64081500005,388916.80371974694,387794.5387000001,364627.95416999207,386598.21737027576,383689.71530000004,392978.98407090857,390030.8693043903,385059.20596788666
0,12044,390071.034815,388774.8055523118,387602.36870000005,364447.25644197466,386598.21737027576,383493.61530000006,392655.50585047295,389950.70615918795,384931.4938038076
0,12045,390099.442815,388774.8055523118,387605.0487000001,364447.2662987441,386598.21737027576,383563.29530000006,392655.5068614432,389972.37496171857,384974.4948332579
0,12046,390100.041815,388884.318391746,387754.55870000005,364589.36185334116,386469.24157626857,383682.73530000006,393041.48350501334,390006.9539853416,385003.6614198552
0,12047,390026.815815,388745.33443816873,387573.28870000003,364415.2566767158,386340.26578226127,383602.45530000003,392861.375344175,389945.8585563391,384897.8608909529
0,12048,390140.24881500006,388958.6664306675,387851.37870000006,364682.39740451565,386542.94202998694,383724.21530000004,393132.84969833435,390039.81411462725,385061.1679626637
0,12049,389898.654815,388839.10672562156,387677.60870000004,364532.1606723578,386450.8164628389,383201.0553,392957.98348569736,389848.5764956476,384697.1739846078
0,12050,389734.892815,388990.81701732235,387858.88870000007,364724.73877816694,386469.24157626857,382795.0753,393284.07715761993,389745.298669351,384460.8882781576
0,12051,389667.60381500004,389097.31564289867,387991.31870000006,364860.21905195585,386469.24157626857,382638.0153000001,393526.68141032546,389710.8423649685,384368.9841392785
0,12052,389813.04481500003,389494.50851375307,388514.9087000001,365362.48783287103,386616.6424837053,382899.11530000006,394275.49828827695,389865.52621568006,384605.6468573936
0,12053,389846.906815,389626.79455692257,388691.44870000007,364884.2769478096,386598.21737027576,383007.77530000004,394596.3510531466,389914.70621181745,384671.8392423668
0,12054,389657.816815,389697.7936406401,388766.12870000006,364111.19437885564,386598.21737027576,382549.2953,394758.0820888051,389781.72035226657,384392.2486694124
0,12055,389703.41581499996,389571.87076653243,388608.2687000001,363939.3255988427,386561.36714341654,382683.05530000007,394510.2291242052,389801.3480893971,384454.6565342945
0,12056,389751.332815,389374.9488087072,388358.10870000004,364127.3505776513,386524.51691655733,382817.17530000006,394100.63847719436,389811.49739481404,384513.9392486555
0,12057,389696.476815,389323.37397352094,388283.7987,364046.9347141014,386561.36714341654,382647.3953000001,393944.1467001036,389756.69234720746,384420.9343799261
0,12058,389650.605815,389219.8895618025,388151.36870000005,363989.466579596,386432.3913494093,382636.8753000001,393844.9083952133,389722.0857903333,384359.8579073372
0,12059,389750.637815,389261.752272723,388218.24870000005,364163.10728624364,386377.1160091205,382932.4153000001,393998.7778100053,389812.2077563192,384522.9133109504
0,12060,389906.28581499995,389371.5998535033,388372.2187,364431.1563119057,386450.8164628389,383259.71530000004,394171.0169940366,389938.7462163261,384758.47919168865
0,12061,389806.52081500005,389368.2508982994,388362.2987000001,364223.2749662461,386377.1160091205,383077.4753000001,394241.38644609693,389871.70349872985,384617.45393409085
0,12062,389797.685815,389219.2200791104,388185.5787000001,364208.5936463403,386027.038853958,383342.53530000005,394272.3995841223,389886.8891015748,384639.0870803208
0,12063,389654.569055,389341.4592566681,388346.80870000005,363886.0083903808,385787.5123793732,383280.1753000001,394804.3661561132,389851.7746003589,384514.0562580071
0,12064,389521.932055,389247.68696921534,388218.13870000007,363654.35453888815,385676.96169879555,383048.47530000005,394707.74882909586,389752.17780223687,384324.0435124438
0,12065,389699.052055,389490.49007585715,388526.0887000001,363936.52090070816,386137.58953453565,383081.6753,394773.3539837908,389857.2875551551,384533.49872199836
0,12066,389708.579055,389477.4289963875,388514.99870000005,363953.02282179426,386045.46396738756,383187.95530000003,394841.10343499784,389876.17619767017,384562.9667024035
0,12067,389551.035055,389335.4308289524,388315.09870000003,363705.99877158186,386045.46396738756,382790.8753000001,394517.6222985919,389733.5131108404,384311.2254496488
0,12068,389682.09505500004,389368.2508982994,388352.11870000005,363985.71323123376,386377.1160091205,382812.79530000006,394241.3826059188,389789.39439060993,384454.1142028207
0,12069,389585.893055,389148.55573673884,388064.8087,363885.479754967,386229.7151016836,382694.5753,393896.9120200638,389703.1187378372,384313.99409715016
0,12070,389626.80805500003,389164.63103006635,388091.62870000006,363956.19839554303,386192.8648748244,382829.6953000001,393972.53445046395,389742.3501683216,384383.93587589386
0,12071,389643.469055,389155.2536471467,388070.9187000001,364012.3042487324,386377.1160091205,382702.0753,393756.1679366068,389726.1919869308,384375.74456221407
0,12072,389706.46005500003,389239.31381033384,388181.36870000005,364106.7510827921,386469.24157626857,382778.99530000007,393850.15883103834,389773.86451712425,384462.68056364317
0,12073,389671.155055,389203.81426847505,388131.7787000001,364053.1931362301,386469.24157626857,382689.73530000006,393769.28869216953,389740.31960113905,384405.9226371479
0,12074,389652.174055,389168.31472661626,388083.7287000001,364032.4274536327,386469.24157626857,382640.5153000001,393688.41913423146,389720.21817453287,384373.8742574263
0,12075,389721.516055,389249.02593459946,388194.43870000006,364134.05058304494,386487.6666896981,382799.8753000001,393852.7833209014,389783.17146080354,384483.12473252777
0,12076,389825.564055,389436.5705095051,388436.56870000006,364272.99129318574,386708.7680508534,382867.81530000013,394046.0122373025,389859.5589039545,384619.1033363638
0,12077,389945.018055,389637.51090522634,388681.50870000006,363910.3141314606,387224.6712268823,382706.09530000004,393957.74943707674,389906.2393240694,384727.5979124442
0,12078,389801.006055,389482.1169169756,388481.5287000001,363796.3342383854,386929.8694120087,382609.6553000001,393915.7610471294,389815.3563315102,384547.1439749075
0,12079,389878.900055,389443.2684199129,388442.2787000001,363996.6398341418,386856.1689582902,382864.9153,393905.26800295437,389879.5129278448,384674.4357373305
0,12080,389810.280055,389313.9965906013,388273.38870000007,363959.2653346163,386745.61827771255,382787.5753,393727.784071692,389823.0369888308,384578.00821674557
0,12081,389814.504055,389275.14809353865,388227.18870000006,364011.5798689744,386671.9178239942,382862.1353000001,393717.28840578435,389831.00023531925,384593.7861154823
0,12082,389940.497055,389414.4667884619,388402.50870000006,364084.81197886396,387003.56986572704,382879.61530000006,393683.6551801433,389900.1449365108,384738.95582039945
0,12083,389954.79405499995,389401.4057089924,388391.86870000005,364150.95477218385,386911.444298579,382997.59530000004,393751.40480110294,389922.6001695937,384775.64412291377
0,12084,389987.03205499996,389472.4047927099,388487.4287,364180.98755131324,386911.444298579,383081.99530000007,393913.1437132762,389958.43692080356,384831.07649582584
0,12085,389973.891055,389498.19221030304,388520.7987000001,364148.18265567615,386893.01918514946,383068.47530000005,393991.3881740146,389952.773258799,384816.84799867216
0,12086,390010.029055,389478.7679617717,388500.9087,364242.6926289111,386856.1689582902,383189.21530000004,393986.1415519618,389982.70893283543,384876.2419124194
0,12087,389994.861055,389417.48100231984,388418.6087000001,364235.9934053996,386874.5940717198,383130.6353000001,393827.0272013248,389958.4859100403,384844.302288838
0,12088,389981.498055,389381.98146046104,388371.08870000014,364226.51337208867,386874.5940717198,383095.1953000001,393746.15784331737,389942.559006877,384820.75784404506
0,12089,389893.687055,389333.08609778655,388315.1887,364173.3399693527,386579.7922568461,383144.59530000004,393946.77810077847,389911.74649240705,384735.3258844561
0,12090,389700.864055,388813.31930802844,387625.72870000004,364077.46651088994,386469.24157626857,382733.3153000001,392879.73204247386,389697.2367232284,384414.4065656701
0,12091,389639.772055,388651.896892062,387411.62870000006,363551.90786215814,386432.3913494093,382604.91530000005,392551.00643044076,389630.07218966715,384313.3561884433
0,12092,389453.020055,388448.61176517495,387135.59870000003,363245.3105810713,386450.8164628389,382309.67530000006,392068.41327089287,389512.629938832,384128.67395080446
0,12093,389470.552055,388555.1103907513,387275.00870000006,363280.7467956221,386450.8164628389,382334.09530000004,392311.0201566479,389534.9417199744,384148.765030419
0,12094,389405.874055,388509.89872462687,387211.33870000014,363156.7166115651,386432.3913494093,382197.6953000001,392227.525146916,389483.8129076717,384055.357323194
0,12095,389463.040055,388590.60993261007,387320.2187,363261.19456698623,386450.8164628389,382309.47530000005,392391.88864325924,389532.1914090161,384135.24515505147
0,12096,389345.646055,388461.3381032985,387147.4087000001,363090.5148500965,386340.26578226127,382130.21530000004,392214.40323326417,389443.7993539766,383975.9206063153
0,12097,389267.020055,388258.0529764115,386876.12870000006,362919.3153950302,386358.69089569093,381958.47530000005,391731.8118655479,389364.7626300147,383867.452879829
0,12098,389008.254055,387667.6218442818,386083.4287000001,362338.8668389701,386450.8164628389,381355.0153,390289.28485598677,389107.8235016909,383502.712236926
0,12099,389221.32605499995,388235.61451402225,386838.22870000004,362772.07986994233,386450.8164628389,381778.53530000005,391583.19250180863,389318.02268738963,383790.85406907415
0,12100,389443.31605499994,388839.10672562156,387639.78870000003,363223.53183902224,386450.8164628389,382217.73530000006,392957.969218945,389538.00389195204,384090.3460242308
0,12101,389586.436055,389158.6026023506,388066.55870000005,363513.95379193255,386450.8164628389,382513.0353000001,393685.79309773474,389673.9883300101,384287.64493154676
0,12102,389851.13405500003,389736.3073963567,388837.87870000006,364039.91776847356,386469.24157626857,383047.1353000001,394982.3265348553,389922.3810132574,384651.5867354167
0,12103,389917.744055,389842.8060219331,388981.9187000001,364174.69881169696,386469.24157626857,383191.93530000007,395224.93516717467,389982.1280763836,384745.96690695477
0,12104,390031.290055,390162.3018986621,389405.8987000001,364405.7114032689,386469.24157626857,383414.6953,395952.757993499,390095.5543207624,384898.49981719366
0,12105,389875.690055,389913.8051056507,389069.78870000003,364090.86740778264,386469.24157626857,383076.3953000001,395386.67117846676,389956.0097505667,384678.01199760084
0,12106,389890.720055,390126.8023568033,389346.7187,364123.0049856551,386469.24157626857,383076.09530000004,395871.8842370164,389985.3519558428,384687.86880397145
0,12107,389837.886055,390010.59160696133,389192.3287,364026.8549895,386450.8164628389,382981.1353000001,395626.6521408934,389937.298153233,384616.6872994087
0,12108,389630.24659,389800.6085696665,388911.5987000001,363772.03884797223,386321.84066883166,382715.05530000007,395284.8035966937,389808.2895559645,384392.8782726481
0,12109,389590.31359,389694.10994409013,388770.0287000001,363689.8531891595,386321.84066883166,382634.47530000005,395042.1958961268,389768.5133668125,384338.12964690936
0,12110,389339.90259,389222.9037756603,388138.2287000001,363202.4228317382,386303.41555540205,382127.6553000001,393988.2693862562,389543.3218558562,383996.0438902807
0,12111,389394.25859,389229.6016860681,388144.50870000006,363218.8891032597,386450.8164628389,382139.5753,393847.52536692785,389567.6630933337,384060.52203258587
0,12112,389593.38359,389549.0975627972,388575.99870000005,363609.81721585355,386450.8164628389,382557.59530000004,394575.3510262324,389741.8104970427,384333.55409624707
0,12113,389709.06859,389694.10994409013,388780.1787000001,363905.9840198348,386321.84066883166,382898.3753000001,395042.19972498814,389850.5799137101,384500.98802337225
0,12114,389835.73659,389548.7628214512,388605.9787000001,364165.0681044702,386248.1402151133,383245.17530000006,394789.10147749376,389928.48549729283,384679.750120863
0,12115,389865.34459,389587.61131851387,388655.3787000001,364180.89333938906,386321.84066883166,383253.8153,394799.59835053014,389946.3954478559,384715.3167349028
0,12116,389930.67059,389739.32161021465,388856.88870000007,364302.9479976954,386340.26578226127,383373.8153,395125.6996537695,390007.14200399746,384803.62462016137
0,12117,389989.59359,389952.3188613673,389138.23870000005,364429.2036318816,386340.26578226127,383488.43530000007,395610.91437966557,390072.2215627009,384884.4010348044
0,12118,390101.59858999995,390058.8174869437,389285.9687,364642.5583465525,386340.26578226127,383729.17530000006,395853.5244039552,390161.80365617713,385037.98784763785
0,12119,390043.71059,390023.3179450849,389234.9687,364534.0342141529,386340.26578226127,383603.2553000001,395772.6537331953,390117.7396512204,384958.60624520044
0,12120,390095.39859,390110.39232212986,389354.1087000001,364656.6439043371,386303.41555540205,383738.5353000001,396010.01385355095,390166.9146642493,385031.9940776701
0,12121,390110.78759,390129.8165706612,389378.85870000004,364665.6212056914,386340.26578226127,383744.1553000001,396015.2623089305,390176.2739082347,385050.5796427021
